symbol,interval,total_trades,winning_trades,losing_trades,win_rate,avg_win,avg_loss,profit_factor,total_return,final_capital,max_drawdown,sharpe_ratio,exit_analysis,avg_confidence
BTCUSDT,15m,1,0,1,0.0,0.0,-5.909673000192467,0.0,-2.6910364903232487,214.07971972128885,2.6910364903232487,0.0,"{'Stop Loss': {'count': 1, 'wins': 0}}",75.0
BTCUSDT,1h,1,1,0,100.0,2.724452839210519,0.0,2.724452839210519,1.2335975615256054,222.71391463535633,0.0023999999999995743,0.0,"{'Time Exit': {'count': 1, 'wins': 1}}",78.0
BTCUSDT,4h,1,1,0,100.0,33.189525324355415,0.0,33.189525324355415,15.081227182627401,253.17869980178028,0.0023999999999995743,0.0,"{'Take Profit': {'count': 1, 'wins': 1}}",80.0
ETHUSDT,15m,6,2,4,33.33333333333333,13.293632078411111,-9.630828258454475,0.6901603746666972,-5.456038053211694,207.99671628293427,15.642356872977167,-0.1658494954139916,"{'Take Profit': {'count': 1, 'wins': 1}, 'Time Exit': {'count': 2, 'wins': 1}, 'Stop Loss': {'count': 3, 'wins': 0}}",73.33333333333333
ETHUSDT,1h,4,2,2,50.0,22.661891339188426,-20.97240276773728,1.08055770195536,1.5143264845092248,223.3315182659203,15.819650539853802,0.08698433957670025,"{'Time Exit': {'count': 1, 'wins': 1}, 'Take Profit': {'count': 1, 'wins': 1}, 'Stop Loss': {'count': 2, 'wins': 0}}",78.0
ETHUSDT,4h,2,1,1,50.0,34.96720751560355,-28.12850913893677,1.243123385704091,3.0954327834860154,226.80995212366923,11.03969902521356,0.18054484623441663,"{'Time Exit': {'count': 1, 'wins': 1}, 'Stop Loss': {'count': 1, 'wins': 0}}",80.0
SOLUSDT,15m,4,0,4,0.0,0.0,-8.705872760504084,0.0,-15.847167316315126,185.13623190410672,15.847167316315126,-3.94806821101061,"{'Time Exit': {'count': 1, 'wins': 0}, 'Stop Loss': {'count': 3, 'wins': 0}}",75.0
SOLUSDT,1h,4,2,2,50.0,20.57746334222373,-22.179277879734997,0.9277787786330578,-1.476893920166214,216.75083337563433,16.99613159662323,0.0047448501986278825,"{'Time Exit': {'count': 1, 'wins': 1}, 'Take Profit': {'count': 1, 'wins': 1}, 'Stop Loss': {'count': 2, 'wins': 0}}",73.0
SOLUSDT,4h,1,1,0,100.0,43.50125723153867,0.0,43.50125723153867,19.768656931794986,263.49104524994897,0.0023999999999995743,0.0,"{'Take Profit': {'count': 1, 'wins': 1}}",70.0
